<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
AAPL,0,20160126,093251,99.180000000,100
AAPL,0,20160126,093252,99.190000000,200
AAPL,0,20160126,093252,99.190000000,100
AAPL,0,20160126,093257,99.110000000,100
AAPL,0,20160126,093257,99.110000000,200
AAPL,0,20160126,093258,99.100000000,100
AAPL,0,20160126,093258,99.100000000,200
AAPL,0,20160126,093258,99.100000000,100
AAPL,0,20160126,093258,99.100000000,100
AAPL,0,20160126,093259,99.090000000,100
AAPL,0,20160126,093259,99.090000000,100
AAPL,0,20160126,093300,99.050000000,100
AAPL,0,20160126,093300,99.050000000,200
AAPL,0,20160126,093300,99.050000000,100
AAPL,0,20160126,093302,99.060000000,184
AAPL,0,20160126,093302,99.060000000,100
AAPL,0,20160126,093302,99.070000000,200
AAPL,0,20160126,093302,99.080000000,100
AAPL,0,20160126,093304,99.060000000,100
AAPL,0,20160126,093304,99.050000000,100
AAPL,0,20160126,093304,99.030000000,100
AAPL,0,20160126,093304,99.020000000,100
AAPL,0,20160126,093304,99.020000000,100
AAPL,0,20160126,093304,99.020000000,100
AAPL,0,20160126,093304,99.010000000,100
AAPL,0,20160126,093304,99.020000000,100
AAPL,0,20160126,093304,99.010000000,100
AAPL,0,20160126,093304,99.000000000,300
AAPL,0,20160126,093304,99.000000000,100
AAPL,0,20160126,093304,99.000000000,100
AAPL,0,20160126,093304,99.010000000,100
AAPL,0,20160126,093304,98.980000000,100
AAPL,0,20160126,093304,99.010000000,100
AAPL,0,20160126,093305,99.040000000,100
AAPL,0,20160126,093305,99.050000000,100
AAPL,0,20160126,093305,99.050000000,100
AAPL,0,20160126,093305,99.050000000,100
AAPL,0,20160126,093306,99.040000000,100
AAPL,0,20160126,093306,99.030000000,100
AAPL,0,20160126,093306,99.010000000,100
AAPL,0,20160126,093306,98.990000000,100
AAPL,0,20160126,093306,98.970000000,100
AAPL,0,20160126,093306,98.960000000,100
AAPL,0,20160126,093307,99.000000000,100
AAPL,0,20160126,093307,99.000000000,100
AAPL,0,20160126,093307,98.970000000,100
AAPL,0,20160126,093308,98.980000000,100
AAPL,0,20160126,093308,99.000000000,100
AAPL,0,20160126,093308,99.010000000,100
AAPL,0,20160126,093308,99.020000000,100
AAPL,0,20160126,093308,98.990000000,100
AAPL,0,20160126,093308,98.980000000,100
AAPL,0,20160126,093308,98.960000000,100
AAPL,0,20160126,093308,99.000000000,100
AAPL,0,20160126,093308,99.000000000,100
AAPL,0,20160126,093308,99.000000000,100
AAPL,0,20160126,093308,98.990000000,100
AAPL,0,20160126,093308,98.980000000,100
AAPL,0,20160126,093308,98.970000000,100
AAPL,0,20160126,093308,98.970000000,100
AAPL,0,20160126,093308,98.960000000,100
AAPL,0,20160126,093308,98.950000000,100
AAPL,0,20160126,093309,98.960000000,100
AAPL,0,20160126,093311,98.970000000,100
AAPL,0,20160126,093311,98.970000000,100
AAPL,0,20160126,093311,98.980000000,100
AAPL,0,20160126,093311,98.990000000,100
AAPL,0,20160126,093311,98.990000000,100
AAPL,0,20160126,093311,98.990000000,100
AAPL,0,20160126,093311,99.000000000,100
AAPL,0,20160126,093311,99.010000000,100
AAPL,0,20160126,093311,98.970000000,100
AAPL,0,20160126,093311,98.960000000,100
AAPL,0,20160126,093311,98.970000000,100
AAPL,0,20160126,093311,98.970000000,100
AAPL,0,20160126,093311,98.950000000,100
AAPL,0,20160126,093312,98.940000000,200
AAPL,0,20160126,093313,98.910000000,100
AAPL,0,20160126,093313,98.860000000,400
AAPL,0,20160126,093313,98.860000000,100
AAPL,0,20160126,093314,98.850000000,100
AAPL,0,20160126,093314,98.850000000,100
AAPL,0,20160126,093314,98.850000000,100
AAPL,0,20160126,093314,98.840000000,100
AAPL,0,20160126,093314,98.840000000,100
AAPL,0,20160126,093314,98.840000000,100
AAPL,0,20160126,093314,98.830000000,400
AAPL,0,20160126,093314,98.830000000,100
AAPL,0,20160126,093314,98.830000000,100
AAPL,0,20160126,093314,98.840000000,100
AAPL,0,20160126,093315,98.850000000,100
AAPL,0,20160126,093315,98.850000000,400
AAPL,0,20160126,093315,98.860000000,100
AAPL,0,20160126,093315,98.860000000,100
AAPL,0,20160126,093317,98.890000000,100
AAPL,0,20160126,093317,98.890000000,100
AAPL,0,20160126,093317,98.900000000,100
AAPL,0,20160126,093317,98.890000000,100
AAPL,0,20160126,093317,98.890000000,100
AAPL,0,20160126,093317,98.890000000,100
AAPL,0,20160126,093319,98.930000000,100
AAPL,0,20160126,093319,98.920000000,100
AAPL,0,20160126,093319,98.930000000,100
AAPL,0,20160126,093321,98.940000000,100
AAPL,0,20160126,093321,98.940000000,100
AAPL,0,20160126,093325,98.970000000,100
